name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Andreas_Christensen_108,0,0,8,0,0.8,108,347,2,0,0.4,3.4,2020-07-11T16:30:00Z,45,0,0,0,0,35,0,61126,0,3,0,0,1200,2966,1766,48,FALSE,0,Sheffield Utd
Andreas_Pereira_246,0,0,0,0,0,246,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,28074,2,2,0,0,-339,80,419,48,TRUE,0,Southampton
Andrew_Robertson_181,0,1,24,0,11.2,181,344,1,1,7.6,42.2,2020-07-11T14:00:00Z,90,0,0,0,0,35,0,1340448,1,1,23,9,2159,22000,19841,70,TRUE,0,Burnley
Andrew_Surman_80,0,0,0,0,0,80,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,2707,1,4,0,0,-16,13,29,47,TRUE,0,Leicester
Andre_Gray_364,0,0,2,0,1.3,364,349,0,0,0,0,2020-07-11T11:30:00Z,1,0,0,0,0,35,0,27103,1,2,0,1,-184,283,467,55,TRUE,0,Newcastle
Andre_Green_32,0,0,0,0,0,32,341,0,0,0,0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,769,0,2,0,0,-21,3,24,48,TRUE,0,Crystal Palace
Andriy_Yarmolenko_392,0,0,3,0,1.3,392,346,0,0,0.4,0.4,2020-07-11T11:30:00Z,7,0,0,0,0,35,0,58154,4,0,2,1,1340,2158,818,52,FALSE,0,Norwich
Andros_Townsend_135,0,0,9,0,15.3,135,341,0,0,2.7,9.6,2020-07-12T13:15:00Z,25,0,0,0,0,35,0,70934,0,2,2,1,-163,227,390,56,FALSE,0,Aston Villa
André Filipe_Tavares Gomes_422,0,0,0,0,0,422,350,0,0,0,0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,22574,0,3,0,0,-444,125,569,52,FALSE,0,Wolves
Andy_Carroll_520,0,0,0,0,0,520,349,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,7108,1,2,0,0,-476,14,490,54,FALSE,0,Watford
Andy_King_480,0,0,0,0,0,480,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,29379,1,4,0,0,-278,1257,1535,42,FALSE,0,Bournemouth
Andy_Lonergan_530,0,0,0,0,0,530,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,2028,1,1,0,0,-7,7,14,42,TRUE,0,Burnley
Angelo_Ogbonna_377,0,0,23,1,0.3,377,346,0,0,1,9.6,2020-07-11T11:30:00Z,86,0,0,0,0,35,0,67022,4,0,0,6,456,1692,1236,45,FALSE,0,Norwich
Angel_Gomes_245,0,0,0,0,0,245,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,6692,2,2,0,0,-35,4,39,47,TRUE,0,Southampton
Angus_Gunn_319,0,0,0,0,0,319,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,99703,2,2,0,0,-856,265,1121,42,FALSE,0,Man Utd
Anthony_Driscoll-Glennon_572,0,0,0,0,0,572,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,2985,1,1,0,0,36,154,118,39,FALSE,0,Liverpool
Anthony_Gordon_561,0,0,6,0,1.3,561,350,2,0,1.4,4.2,2020-07-12T11:00:00Z,55,0,0,0,0,35,0,9035,0,3,8,1,1976,2661,685,45,FALSE,0,Wolves
Anthony_Knockaert_52,0,0,0,0,0,52,343,0,0,0,0,2020-07-11T19:00:00Z,0,0,0,0,0,35,0,660,5,0,0,0,-1,8,9,53,TRUE,0,Man City
Anthony_Martial_239,1,3,40,0,22.7,239,345,2,1,12.9,58,2020-07-13T19:00:00Z,90,0,0,0,0,35,0,1532288,2,2,48,13,44950,87642,42692,83,TRUE,0,Southampton
Antonio_Rüdiger_104,0,0,10,0,20.9,104,347,1,0,3.6,7.8,2020-07-11T16:30:00Z,45,0,0,0,0,35,0,49275,0,3,7,1,-2999,765,3764,59,FALSE,0,Sheffield Utd
Anwar_El Ghazi_30,0,0,2,0,0,30,341,0,0,0.2,0,2020-07-12T13:15:00Z,2,0,0,0,0,35,0,59158,0,2,2,1,-1352,929,2281,53,TRUE,0,Crystal Palace
Archie_Mair_551,0,0,0,0,0,551,346,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,5807,4,0,0,0,29,184,155,40,TRUE,0,West Ham
Armando_Broja_631,0,0,0,0,0,631,347,0,0,0,0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,1134,0,3,0,0,23,129,106,45,FALSE,0,Sheffield Utd
Arnaut_Danjuma Groeneveld_492,0,0,6,0,0.9,492,342,1,0,0.5,3.6,2020-07-12T18:00:00Z,45,0,0,0,0,35,0,2216,1,4,0,1,-12,9,21,58,TRUE,0,Leicester
Arthur_Masuaku_378,0,0,3,0,1.6,378,346,0,0,0.2,0.6,2020-07-11T11:30:00Z,7,0,0,0,0,35,0,33468,4,0,0,1,92,626,534,41,FALSE,0,Norwich
Artur_Boruc_73,0,0,0,0,0,73,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,18352,1,4,0,0,-69,60,129,42,TRUE,0,Leicester
Ashley_Barnes_90,0,0,0,0,0,90,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,158220,1,1,0,0,-460,16,476,61,FALSE,0,Liverpool
Ashley_Westwood_101,0,0,10,0,1.4,101,344,1,0,0.6,4.6,2020-07-11T14:00:00Z,90,0,0,0,0,35,0,51167,1,1,0,2,-436,3004,3440,55,FALSE,0,Liverpool
Ashley_Young_224,0,0,0,0,0,224,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,21809,2,2,0,0,-27,21,48,54,TRUE,0,Southampton
Asmir_Begovic_72,0,0,0,0,0,72,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,51143,1,4,0,0,-200,15,215,42,TRUE,0,Leicester
Axel_Tuanzebe_481,0,0,0,0,0,481,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,7248,2,2,0,0,-34,3,37,44,TRUE,0,Southampton
Aymeric_Laporte_202,0,0,30,1,1.2,202,343,0,0,2.5,24,2020-07-11T19:00:00Z,90,0,0,0,0,35,0,269048,5,0,0,6,-1089,12424,13513,63,FALSE,0,Brighton
Ayotomiwa_Dele-Bashiru_563,0,0,0,0,0,563,349,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,917,1,2,0,0,-1,28,29,45,TRUE,0,Newcastle
Ayoze_Pérez_265,0,0,14,0,37.5,265,342,2,0,6.3,10.2,2020-07-12T18:00:00Z,70,0,0,0,0,35,0,382243,1,4,15,2,-4585,5143,9728,60,FALSE,0,Bournemouth
Bailey_Peacock-Farrell_495,0,0,0,0,0,495,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,5921,1,1,0,0,2,48,46,43,FALSE,0,Liverpool
Bamidele_Alli_344,0,0,0,0,0,344,348,0,0,0,0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,218776,1,2,0,0,-13667,74,13741,83,TRUE,0,Arsenal
Beni_Baningime_557,0,0,0,0,0,557,350,0,0,0,0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,945,0,3,0,0,-17,27,44,45,FALSE,0,Wolves
Benjamin_Chilwell_161,0,0,0,0,0,161,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,584189,1,4,0,0,-76216,787,77003,55,FALSE,0,Bournemouth
Benjamin_Mendy_204,0,0,30,1,17.4,204,343,0,0,3.7,7.8,2020-07-11T19:00:00Z,63,0,0,0,0,35,0,105511,5,0,12,6,-8686,4983,13669,55,FALSE,0,Brighton
Ben_Davies_329,0,0,9,0,11.5,329,348,1,0,3.9,20.8,2020-07-12T15:30:00Z,90,0,0,0,0,35,0,15022,1,2,7,1,484,1132,648,53,TRUE,1,Arsenal
Ben_Foster_366,0,0,13,0,0,366,349,1,0,2.3,22.6,2020-07-11T11:30:00Z,90,0,0,0,0,35,3,300464,1,2,0,3,-1528,9335,10863,49,TRUE,0,Newcastle
Ben_Gibson_89,0,0,0,0,0,89,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,166331,1,1,0,0,-1342,586,1928,39,FALSE,0,Liverpool
Ben_Godfrey_273,0,0,15,0,0.9,273,346,4,0,2.1,20,2020-07-11T11:30:00Z,90,0,0,0,0,35,0,12149,4,0,0,0,4,267,263,44,TRUE,0,West Ham
Ben_Johnson_384,0,0,0,0,0,384,346,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,170066,4,0,0,0,-1851,414,2265,40,FALSE,0,Norwich
Ben_Mee_83,0,0,0,0,0,83,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,85720,1,1,0,0,-25596,109,25705,50,FALSE,0,Liverpool
Ben_Osborn_472,0,0,10,1,26.8,472,347,0,0,4.6,10.8,2020-07-11T16:30:00Z,90,0,0,0,0,35,0,2756,0,3,8,3,13,54,41,47,TRUE,0,Chelsea
Beram_Kayal_56,0,0,0,0,0,56,343,0,0,0,0,2020-07-11T19:00:00Z,0,0,0,0,0,35,0,10649,5,0,0,0,-67,191,258,43,TRUE,0,Man City
Bernardo Mota_Veiga de Carvalho e Silva_218,0,1,42,1,25.8,218,343,0,1,11.7,51.2,2020-07-11T19:00:00Z,90,0,0,0,0,35,0,615139,5,0,40,9,-8928,4746,13674,76,FALSE,0,Brighton
Bernardo_Costa Da Rosa_595,0,0,0,0,0,595,346,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,651,4,0,0,0,-14,21,35,45,FALSE,0,Norwich
Bernardo_Fernandes da Silva Junior_39,0,0,9,0,11.9,39,343,5,0,3.1,19,2020-07-11T19:00:00Z,90,0,0,0,0,35,0,8063,5,0,0,0,-49,54,103,43,TRUE,0,Man City
Bernard_Anício Caldeira Duarte_152,0,0,6,0,2.3,152,350,1,0,1,6,2020-07-12T11:00:00Z,34,0,0,0,0,35,0,48589,0,3,2,1,-312,243,555,64,FALSE,0,Wolves
Bernard_Ashley-Seal_559,0,0,0,0,0,559,350,0,0,0,0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,3498,0,3,0,0,6,59,53,45,TRUE,0,Everton
Bernd_Leno_14,0,0,0,0,0,14,348,0,0,0,0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,335258,1,2,0,0,-10806,56,10862,48,FALSE,0,Spurs
Billy_Gilmour_533,0,0,0,0,0,533,347,0,0,0,0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,23323,0,3,0,0,1158,5513,4355,42,FALSE,0,Sheffield Utd
Billy_Sharp_298,0,0,0,0,0,298,347,0,0,0,0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,35068,0,3,0,0,-1103,784,1887,53,TRUE,0,Chelsea
Birkir_Bjarnason_33,0,0,0,0,0,33,341,0,0,0,0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,2280,0,2,0,0,-8,6,14,45,TRUE,0,Crystal Palace
Bjorn_Engels_455,0,0,0,0,0,455,341,0,0,0,0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,29667,0,2,0,0,-512,10,522,43,TRUE,0,Crystal Palace
Bobby_Thomas_639,0,0,0,0,0,639,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,1035,1,1,0,0,85,151,66,40,FALSE,0,Liverpool
Borja_González Tomás_623,0,0,0,0,0,623,341,0,0,0,0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,469,0,2,0,0,-69,1,70,53,TRUE,0,Crystal Palace
Brandon_Austin_558,0,0,0,0,0,558,348,0,0,0,0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,12932,1,2,0,0,-73,90,163,40,TRUE,0,Arsenal
Brandon_Pierrick_580,0,0,0,0,0,580,341,0,0,0,0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,533,0,2,0,0,-2,23,25,45,FALSE,0,Aston Villa
Brandon_Williams_549,0,0,6,0,0,549,345,1,0,0.6,6,2020-07-13T19:00:00Z,15,0,0,0,0,35,0,230082,2,2,0,1,-7065,14500,21565,39,TRUE,0,Southampton
Bruno André_Cavaco Jordao_609,0,0,0,0,0,609,350,0,0,0,0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,1308,0,3,0,0,40,116,76,45,TRUE,0,Everton
Bruno Miguel_Borges Fernandes_618,1,0,20,0,24.8,618,345,1,0,5,21.4,2020-07-13T19:00:00Z,83,0,0,0,0,35,0,2217790,2,2,4,5,158122,162025,3903,90,TRUE,0,Southampton
Bukayo_Saka_541,0,0,2,0,1.8,541,348,1,0,2.4,2.2,2020-07-12T15:30:00Z,20,0,0,0,0,35,0,458288,1,2,20,0,58280,74155,15875,47,FALSE,1,Spurs
Callum_Hudson-Odoi_116,0,0,5,0,14.6,116,347,1,0,2.1,4.2,2020-07-11T16:30:00Z,15,0,0,0,0,35,0,30834,0,3,2,1,-437,187,624,51,FALSE,0,Sheffield Utd
Callum_Robinson_453,0,0,0,0,0,453,347,0,0,0,0,2020-07-11T16:30:00Z,0,0,0,0,0,35,0,15372,0,3,0,0,-41,5,46,49,TRUE,0,Chelsea
Callum_Slattery_327,0,0,0,0,0,327,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,19232,2,2,0,0,-138,5,143,44,FALSE,0,Man Utd
Callum_Wilson_67,1,0,8,0,11.4,67,342,1,0,1.9,0,2020-07-12T18:00:00Z,89,0,0,0,0,35,0,319369,1,4,8,5,-874,1235,2109,74,TRUE,0,Leicester
Calum_Chambers_467,0,0,0,0,0,467,348,0,0,0,0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,43259,1,2,0,0,-160,13,173,43,FALSE,0,Spurs
Caoimhin_Kelleher_531,0,0,0,0,0,531,344,0,0,0,0,2020-07-11T14:00:00Z,0,0,0,0,0,35,0,2430,1,1,0,0,-4,19,23,44,TRUE,0,Burnley
Carlos_Sánchez_397,0,0,0,0,0,397,346,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,31453,4,0,0,0,-619,22,641,43,FALSE,0,Norwich
Carl_Jenkinson_9,0,0,0,0,0,9,348,0,0,0,0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,1576,1,2,0,0,-1,3,4,45,FALSE,0,Spurs
Cenk_Tosun_146,0,0,0,0,0,146,350,0,0,0,0,2020-07-12T11:00:00Z,0,0,0,0,0,35,0,8914,0,3,0,0,-52,8,60,57,FALSE,0,Wolves
Charlie_Austin_312,0,0,0,0,0,312,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,3446,2,2,0,0,-7,11,18,60,FALSE,0,Man Utd
Charlie_Daniels_60,0,0,0,0,0,60,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,5295,1,4,0,0,-65,13,78,42,TRUE,0,Leicester
Charlie_Taylor_87,0,0,9,0,0.6,87,344,1,0,1.5,14.8,2020-07-11T14:00:00Z,90,0,0,0,0,35,0,238066,1,1,0,2,33855,39400,5545,43,FALSE,0,Liverpool
Cheikhou_Kouyaté_139,0,0,1,0,0.8,139,341,2,0,0.3,0.2,2020-07-12T13:15:00Z,64,0,0,0,0,35,0,17235,0,2,2,1,-79,464,543,49,FALSE,1,Aston Villa
Che_Adams_437,0,0,10,0,4.7,437,345,2,0,1.2,5.2,2020-07-13T19:00:00Z,63,0,0,0,0,35,0,26067,2,2,2,2,690,1359,669,53,FALSE,0,Man Utd
Christian_Atsu_267,0,0,0,0,0,267,349,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,8169,1,2,0,0,-3,75,78,53,FALSE,0,Watford
Christian_Benteke_129,0,0,-5,0,0.6,129,341,2,0,8.8,1.4,2020-07-12T13:15:00Z,90,0,0,0,1,35,0,41908,0,2,86,-1,1633,2044,411,57,FALSE,0,Aston Villa
Christian_Eriksen_343,0,0,0,0,0,343,348,0,0,0,0,2020-07-12T15:30:00Z,0,0,0,0,0,35,0,176890,1,2,0,0,-318,27,345,86,TRUE,0,Arsenal
Christian_Fuchs_163,0,0,8,0,2.8,163,342,4,0,1,7.6,2020-07-12T18:00:00Z,90,0,0,0,0,35,0,28096,1,4,0,0,466,858,392,42,FALSE,0,Bournemouth
Christian_Kabasele_354,0,0,10,0,20.1,354,349,1,0,5.1,8.8,2020-07-11T11:30:00Z,90,0,0,0,0,35,0,41737,1,2,22,2,760,2974,2214,43,TRUE,0,Newcastle
Christian_Pulisic_431,0,0,6,0,15.3,431,347,2,0,4.2,1.4,2020-07-11T16:30:00Z,65,0,0,0,0,35,0,879868,0,3,25,2,131914,146370,14456,73,FALSE,0,Sheffield Utd
Christian_Saydee_564,0,0,0,0,0,564,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,716,1,4,0,0,-3,44,47,45,TRUE,0,Leicester
Christoph_Zimmermann_275,0,0,0,0,0,275,346,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,2455,4,0,0,0,-38,19,57,44,TRUE,0,West Ham
Chris_Basham_423,0,0,22,1,2,423,347,0,0,1.9,15.2,2020-07-11T16:30:00Z,67,0,0,0,0,35,0,163498,0,3,2,6,1496,6620,5124,46,TRUE,0,Chelsea
Chris_Mepham_61,0,0,0,0,0,61,342,0,0,0,0,2020-07-12T18:00:00Z,0,0,0,0,0,35,0,45715,1,4,0,0,-214,4,218,43,TRUE,0,Leicester
Chris_Smalling_223,0,0,0,0,0,223,345,0,0,0,0,2020-07-13T19:00:00Z,0,0,0,0,0,35,0,9100,2,2,0,0,-3,9,12,52,TRUE,0,Southampton
Chris_Wood_91,0,0,4,0,1.4,91,344,1,0,0.4,0.2,2020-07-11T14:00:00Z,64,0,0,0,0,35,0,67251,1,1,2,2,-906,1268,2174,61,FALSE,0,Liverpool
Ciaran_Clark_259,0,0,0,0,0,259,349,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,14889,1,2,0,0,-245,21,266,43,FALSE,0,Watford
Claudio_Bravo_213,0,0,0,0,0,213,343,0,0,0,0,2020-07-11T19:00:00Z,0,0,0,0,0,35,0,23185,5,0,0,0,-46,78,124,47,FALSE,0,Brighton
Cole_Palmer_643,0,0,0,0,0,643,343,0,0,0,0,2020-07-11T19:00:00Z,0,0,0,0,0,35,0,106,5,0,0,0,13,28,15,45,FALSE,0,Brighton
Connor_Wickham_130,0,0,0,0,0,130,341,0,0,0,0,2020-07-12T13:15:00Z,0,0,0,0,0,35,0,138059,0,2,0,0,-639,157,796,43,FALSE,0,Aston Villa
Conor_Coady_403,0,0,27,1,0.3,403,350,0,0,1.4,13.8,2020-07-12T11:00:00Z,90,0,0,0,0,35,0,178506,0,3,0,6,2300,7198,4898,51,TRUE,0,Everton
Conor_Hourihane_28,1,0,22,1,13.3,28,341,0,0,6.3,27.6,2020-07-12T13:15:00Z,79,0,0,0,0,35,0,10941,0,2,22,6,-153,55,208,57,TRUE,0,Crystal Palace
Craig_Cathcart_358,0,0,0,0,0,358,349,0,0,0,0,2020-07-11T11:30:00Z,0,0,0,0,0,35,0,242606,1,2,0,0,-14182,4506,18688,43,TRUE,0,Newcastle
Craig_Dawson_439,0,1,21,0,20.6,439,349,1,0,10.1,14,2020-07-11T11:30:00Z,90,0,0,0,0,35,0,38471,1,2,66,3,10521,12461,1940,48,TRUE,0,Newcastle
Curtis_Jones_569,0,0,11,1,9.2,569,344,0,0,6.3,10.8,2020-07-11T14:00:00Z,68,0,0,0,0,35,0,2108,1,1,43,3,261,517,256,45,TRUE,0,Burnley
