name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Max Lowe,DEF,Sheffield Utd,-1.1,0,0,0,0,0.0,511,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,0,0,0,0,26,0,4014,0,1,0.0,0,-59,35,94,43,True,0,Aston Villa,Lowe
Brandon Williams,DEF,Man Utd,0.5,0,0,0,0,0.0,318,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,0,0,0,0,26,0,41329,0,0,0.0,0,-484,174,658,42,False,0,Chelsea,Williams
Brandon Williams,DEF,Man Utd,0.5,0,0,0,0,0.0,318,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,0,0,0,0,26,0,41329,0,0,0.0,0,-484,174,658,42,False,0,Crystal Palace,Williams
Neal Maupay,FWD,Brighton,2.5,0,0,7,0,28.3,68,258,1,0,10.4,13.2,2021-02-27T15:00:00Z,90,0,0,0,0,26,0,227174,0,1,62.0,2,-16952,18245,35197,61,False,0,West Brom,Maupay
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,0,0,0,0,26,0,14911,0,1,0.0,0,-46,0,46,57,True,0,Southampton,Kean
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,0,0,0,0,26,0,14911,1,0,0.0,0,-46,0,46,57,False,0,West Brom,Kean
Aymeric Laporte,DEF,Man City,6.3,0,0,0,0,0.0,280,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,0,0,0,0,26,0,177910,1,2,0.0,0,-2581,2477,5058,60,True,0,West Ham,Laporte
Aymeric Laporte,DEF,Man City,6.3,0,0,14,0,4.8,280,284,1,0,3.1,24.6,2021-03-02T20:00:00Z,90,0,0,0,0,26,0,177910,1,4,2.0,2,-2581,2477,5058,60,True,0,Wolves,Laporte
Zack Steffen,GK,Man City,1.5,0,0,0,0,0.0,538,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,0,0,0,0,26,0,5444,1,2,0.0,0,-377,184,561,44,True,0,West Ham,Steffen
Zack Steffen,GK,Man City,1.5,0,0,0,0,0.0,538,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,0,0,0,0,26,0,5444,1,4,0.0,0,-377,184,561,44,True,0,Wolves,Steffen
Fabricio Agosto Ramírez,GK,Fulham,-0.5,0,0,0,0,0.0,171,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,0,0,0,0,26,0,184334,0,0,0.0,0,29734,38975,9241,39,False,0,Crystal Palace,Fabri
Fabricio Agosto Ramírez,GK,Fulham,-0.5,0,0,0,0,0.0,171,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,0,0,0,0,26,0,184334,1,0,0.0,0,29734,38975,9241,39,True,0,Spurs,Fabri
Mark Noble,MID,West Ham,0.1,0,0,0,0,0.0,427,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,0,0,0,0,26,0,26965,1,2,0.0,0,-270,233,503,45,False,0,Man City,Noble
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,10.1,0,0,0,0,0.0,281,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,0,0,0,0,26,0,123438,1,2,0.0,0,23026,37820,14794,74,True,0,West Ham,Bernardo Silva
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,10.1,0,0,13,0,34.1,281,284,1,0,7.4,7.8,2021-03-02T20:00:00Z,81,0,0,0,0,26,0,123438,1,4,32.0,2,23026,37820,14794,74,True,0,Wolves,Bernardo Silva
Jordan Henderson,MID,Liverpool,0.0,0,0,0,0,0.0,244,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,0,0,0,0,26,0,81942,2,0,0.0,0,-7712,322,8034,54,False,0,Sheffield Utd,Henderson
Jordan Henderson,MID,Liverpool,0.0,0,0,0,0,0.0,244,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,0,0,0,0,26,0,81942,1,0,0.0,0,-7712,322,8034,54,True,0,Chelsea,Henderson
Curtis Jones,MID,Liverpool,6.6,0,0,23,1,14.0,263,256,0,1,13.5,41.6,2021-02-28T19:15:00Z,79,0,0,0,0,26,0,63292,2,0,79.0,8,3257,8010,4753,44,False,0,Sheffield Utd,Jones
Curtis Jones,MID,Liverpool,6.6,0,0,13,0,15.3,263,283,1,0,2.7,5.8,2021-03-04T20:15:00Z,61,0,0,0,0,26,0,63292,1,0,6.0,2,3257,8010,4753,44,True,0,Chelsea,Jones
William Saliba,DEF,Arsenal,0.0,0,0,0,0,0.0,27,253,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,0,0,0,0,26,0,38783,3,1,0.0,0,-580,0,580,40,False,0,Leicester,Saliba
Pascal Struijk,DEF,Leeds,3.7,0,0,1,0,2.6,211,252,1,0,0.6,3.4,2021-02-27T17:30:00Z,52,0,0,0,0,26,0,474242,1,0,0.0,1,41176,73828,32652,40,True,0,Aston Villa,Struijk
Matt Ritchie,MID,Newcastle,0.2,0,0,2,0,0.6,322,255,1,0,0.6,0.0,2021-02-27T20:00:00Z,18,0,0,0,0,26,0,3280,1,1,6.0,1,-72,37,109,49,True,0,Wolves,Ritchie
Gary Cahill,DEF,Crystal Palace,6.7,0,2,27,1,0.2,125,250,0,0,3.5,17.0,2021-02-28T12:00:00Z,90,0,0,0,0,26,0,12854,0,0,18.0,8,502,1431,929,45,True,0,Fulham,Cahill
Gary Cahill,DEF,Crystal Palace,6.7,0,2,25,1,0.6,125,281,0,0,1.5,14.2,2021-03-03T20:15:00Z,90,0,0,0,0,26,0,12854,0,0,0.0,8,502,1431,929,45,True,0,Man Utd,Cahill
Joel Ward,DEF,Crystal Palace,6.3,0,0,24,1,1.4,134,250,0,0,1.0,8.8,2021-02-28T12:00:00Z,90,0,0,0,0,26,0,51573,0,0,0.0,6,-612,931,1543,43,True,0,Fulham,Ward
Joel Ward,DEF,Crystal Palace,6.3,0,3,29,1,0.9,134,281,0,0,2.1,20.2,2021-03-03T20:15:00Z,90,0,0,0,0,26,0,51573,0,0,0.0,9,-612,931,1543,43,True,0,Man Utd,Ward
Karl Darlow,GK,Newcastle,1.2,0,0,0,0,0.0,325,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,0,0,0,0,26,0,130155,1,1,0.0,0,-7438,3207,10645,50,True,0,Wolves,Darlow
Toby Alderweireld,DEF,Spurs,7.4,0,0,30,1,0.0,386,257,0,0,2.3,22.6,2021-02-28T14:00:00Z,90,0,0,0,0,26,0,134321,0,4,0.0,6,-27,6547,6574,54,True,0,Burnley,Alderweireld
Toby Alderweireld,DEF,Spurs,7.4,0,0,23,1,0.0,386,321,0,0,1.3,12.8,2021-03-04T18:00:00Z,90,0,0,0,0,26,0,134321,1,0,0.0,6,-27,6547,6574,54,False,0,Fulham,Alderweireld
Teddy Jenks,MID,Brighton,0.5,0,0,0,0,0.0,631,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,0,0,0,0,26,0,183,0,1,0.0,0,3,37,34,45,False,0,West Brom,Jenks
Joe Bryan,DEF,Fulham,-0.3,0,0,0,0,0.0,182,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,0,0,0,0,26,0,23563,0,0,0.0,0,-331,175,506,46,False,0,Crystal Palace,Bryan
Joe Bryan,DEF,Fulham,-0.3,0,0,3,0,0.3,182,321,0,0,0.1,0.8,2021-03-04T18:00:00Z,15,0,0,0,0,26,0,23563,1,0,0.0,1,-331,175,506,46,True,0,Spurs,Bryan
Jakub Moder,MID,Brighton,0.7,0,0,4,0,0.5,628,258,0,0,1.0,1.2,2021-02-27T15:00:00Z,6,0,0,0,0,26,0,571,0,1,8.0,1,-16,34,50,50,False,0,West Brom,Moder
Niall Huggins,FWD,Leeds,0.2,0,0,0,0,0.0,619,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,0,0,0,0,26,0,4705,1,0,0.0,0,21,810,789,45,True,0,Aston Villa,Huggins
Shane Long,FWD,Southampton,0.0,0,0,0,0,0.0,361,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,0,0,0,0,26,0,37802,0,1,0.0,0,-1058,0,1058,51,False,0,Everton,Long
Bernd Leno,GK,Arsenal,1.5,0,0,13,0,0.0,8,253,1,0,1.2,12.0,2021-02-28T12:00:00Z,90,0,0,0,0,26,2,536034,3,1,0.0,2,-23068,4840,27908,50,False,0,Leicester,Leno
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,2.7,0,0,12,0,40.1,187,250,0,0,5.2,10.4,2021-02-28T12:00:00Z,24,0,0,0,0,26,0,10611,0,0,1.0,1,-1122,605,1727,53,False,0,Crystal Palace,Cavaleiro
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,2.7,0,0,7,0,29.8,187,321,1,0,3.9,3.2,2021-03-04T18:00:00Z,70,0,0,0,0,26,0,10611,1,0,6.0,2,-1122,605,1727,53,True,0,Spurs,Cavaleiro
Luke Ayling,DEF,Leeds,2.7,0,0,14,0,18.0,197,252,1,0,6.4,25.0,2021-02-27T17:30:00Z,90,0,0,0,0,26,0,192503,1,0,21.0,2,-7315,8012,15327,44,True,0,Aston Villa,Ayling
Jesse Lingard,MID,West Ham,7.3,1,0,23,0,33.8,301,254,2,0,10.7,28.2,2021-02-27T12:30:00Z,90,0,0,0,0,26,0,257874,1,2,45.0,5,51462,96447,44985,59,False,0,Man City,Lingard
Robbie Brady,MID,Burnley,-0.4,0,0,0,0,0.0,95,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,0,0,0,0,26,0,4391,0,4,0.0,0,-307,26,333,50,False,0,Spurs,Brady
Robbie Brady,MID,Burnley,-0.4,0,0,0,0,0.0,95,280,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,0,0,0,0,26,0,4391,1,1,0.0,0,-307,26,333,50,True,0,Leicester,Brady
Neil Taylor,DEF,Aston Villa,0.5,0,0,0,0,0.0,31,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,0,0,0,0,26,0,14076,1,0,0.0,0,84,613,529,42,False,0,Leeds,Taylor
Neil Taylor,DEF,Aston Villa,0.5,0,0,0,0,0.0,31,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,0,0,0,0,26,0,14076,0,1,0.0,0,84,613,529,42,False,0,Sheffield Utd,Taylor
Kyle John,DEF,Everton,4.0,0,0,0,0,0.0,679,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,0,0,0,0,26,0,0,0,1,0.0,0,0,0,0,40,True,0,Southampton,John
Kyle John,DEF,Everton,4.0,0,0,0,0,0.0,679,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,0,0,0,0,26,0,0,1,0,0.0,0,0,0,0,40,False,0,West Brom,John
Jamie Vardy,FWD,Leicester,5.9,0,0,10,0,2.6,224,253,3,0,2.1,12.2,2021-02-28T12:00:00Z,90,0,0,0,0,26,0,1677796,3,1,6.0,2,247585,292684,45099,102,True,0,Arsenal,Vardy
Jamie Vardy,FWD,Leicester,5.9,0,0,1,0,1.1,224,280,1,0,2.8,1.2,2021-03-03T18:00:00Z,90,0,0,0,0,26,0,1677796,1,1,26.0,2,247585,292684,45099,102,False,0,Burnley,Vardy
Tyrick Mitchell,DEF,Crystal Palace,0.7,0,0,0,0,0.0,146,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,0,0,0,0,26,0,1190139,0,0,0.0,0,-24104,53401,77505,39,True,0,Fulham,Mitchell
Tyrick Mitchell,DEF,Crystal Palace,0.7,0,0,0,0,0.0,146,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,0,0,0,0,26,0,1190139,0,0,0.0,0,-24104,53401,77505,39,True,0,Man Utd,Mitchell
Neco Williams,DEF,Liverpool,1.0,0,0,0,0,0.0,264,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,0,0,0,0,26,0,342532,2,0,0.0,0,20990,41895,20905,38,False,0,Sheffield Utd,Neco Williams
Neco Williams,DEF,Liverpool,1.0,0,0,0,0,0.0,264,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,0,0,0,0,26,0,342532,1,0,0.0,0,20990,41895,20905,38,True,0,Chelsea,Neco Williams
Jeff Hendrick,MID,Newcastle,-0.5,0,0,0,0,0.0,485,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,0,0,0,0,26,0,104009,1,1,0.0,0,-2063,852,2915,45,True,0,Wolves,Hendrick
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,0,0,0,0,26,0,9279,1,1,0.0,0,-54,0,54,48,False,0,Newcastle,Bonatini
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,0,0,0,0,26,0,9279,1,4,0.0,0,-54,0,54,48,False,0,Man City,Bonatini
Ethan Ampadu,DEF,Sheffield Utd,2.9,0,0,24,0,25.5,509,256,2,0,5.4,28.0,2021-02-28T19:15:00Z,90,0,0,0,0,26,0,36686,2,0,0.0,1,-344,1647,1991,43,True,0,Liverpool,Ampadu
Ethan Ampadu,DEF,Sheffield Utd,2.9,0,1,29,1,0.8,509,285,0,0,3.3,32.6,2021-03-03T18:00:00Z,90,0,0,0,0,26,0,36686,0,1,0.0,7,-344,1647,1991,43,True,0,Aston Villa,Ampadu
Çaglar Söyüncü,DEF,Leicester,6.5,0,0,14,0,11.3,238,253,3,0,2.6,12.6,2021-02-28T12:00:00Z,90,0,0,0,0,26,0,252593,3,1,2.0,1,21654,27638,5984,53,True,0,Arsenal,Söyüncü
Çaglar Söyüncü,DEF,Leicester,6.5,0,0,18,0,11.5,238,280,1,0,4.4,30.0,2021-03-03T18:00:00Z,90,0,0,0,0,26,0,252593,1,1,2.0,2,21654,27638,5984,53,False,0,Burnley,Söyüncü
Mace Goodridge,MID,Burnley,0.0,0,0,0,0,0.0,551,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,0,0,0,0,26,0,672,0,4,0.0,0,-15,0,15,45,False,0,Spurs,Goodridge
Mace Goodridge,MID,Burnley,0.0,0,0,0,0,0.0,551,280,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,0,0,0,0,26,0,672,1,1,0.0,0,-15,0,15,45,True,0,Leicester,Goodridge
Youri Tielemans,MID,Leicester,6.5,0,0,27,0,2.1,228,253,3,1,6.8,49.2,2021-02-28T12:00:00Z,90,0,0,0,0,26,0,210061,3,1,17.0,6,9874,24639,14765,64,True,1,Arsenal,Tielemans
Youri Tielemans,MID,Leicester,6.5,0,0,12,0,37.0,228,280,1,0,10.4,16.0,2021-03-03T18:00:00Z,90,0,0,0,0,26,0,210061,1,1,51.0,2,9874,24639,14765,64,False,0,Burnley,Tielemans
Oliver Burke,MID,Sheffield Utd,1.3,0,0,-1,0,3.6,424,256,1,0,3.1,2.4,2021-02-28T19:15:00Z,34,0,0,0,0,26,0,133376,2,0,25.0,1,122,14460,14338,42,True,0,Liverpool,Burke
Oliver Burke,MID,Sheffield Utd,1.3,0,0,5,0,0.3,424,285,0,0,0.3,3.0,2021-03-03T18:00:00Z,28,0,0,0,0,26,0,133376,0,1,0.0,1,122,14460,14338,42,True,0,Aston Villa,Burke
Bruno Miguel Borges Fernandes,MID,Man Utd,14.1,0,0,7,1,16.8,302,249,0,0,4.6,11.0,2021-02-28T16:30:00Z,90,0,0,0,0,26,0,4871297,0,0,18.0,3,19376,82355,62979,116,False,0,Chelsea,Fernandes
Bruno Miguel Borges Fernandes,MID,Man Utd,14.1,0,0,13,1,62.4,302,281,0,0,8.4,15.2,2021-03-03T20:15:00Z,90,0,0,0,0,26,0,4871297,0,0,6.0,3,19376,82355,62979,116,False,0,Crystal Palace,Fernandes
Illan Meslier,GK,Leeds,4.2,0,0,13,0,0.0,213,252,1,0,2.0,19.6,2021-02-27T17:30:00Z,90,0,0,0,0,26,3,445023,1,0,0.0,3,-21833,16649,38482,46,True,0,Aston Villa,Meslier
Jack Jenkins,MID,Leeds,0.0,0,0,0,0,0.0,599,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,0,0,0,0,26,0,1140,1,0,0.0,0,-11,73,84,45,True,0,Aston Villa,Jenkins
